,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_checkin_type,previous_delay_at_checkout_in_minutes,delay_status
0,511639,370585,connect,ended,-15.0,563782.0,570.0,connect,136.0,Late
1,519491,312389,mobile,ended,58.0,545639.0,420.0,mobile,140.0,Late
2,521156,392479,mobile,ended,,537298.0,0.0,mobile,,On time
3,525044,349751,mobile,ended,,510607.0,60.0,mobile,-113.0,On time
4,528808,181625,connect,ended,-76.0,557404.0,330.0,connect,-352.0,On time
5,533670,320824,connect,ended,-6.0,556563.0,630.0,connect,23.0,Late
6,534827,404169,mobile,ended,-7.0,531158.0,90.0,mobile,29.0,Late
7,535611,397814,mobile,ended,68.0,535512.0,300.0,mobile,44.0,Late
8,535770,352436,mobile,ended,74.0,524703.0,60.0,mobile,7.0,Late
9,537576,397470,mobile,ended,18.0,539005.0,0.0,mobile,-29.0,On time
10,540217,398802,mobile,ended,-988.0,543426.0,720.0,mobile,51.0,Late
11,540479,374684,mobile,ended,12.0,539751.0,0.0,mobile,3.0,Late
12,541862,382364,mobile,ended,125.0,540607.0,0.0,mobile,1.0,Late
13,542300,307595,mobile,ended,,539897.0,30.0,mobile,,On time
14,542374,409676,mobile,ended,50.0,540444.0,180.0,mobile,131.0,Late
15,543328,358772,connect,ended,-9.0,552619.0,240.0,connect,-38.0,On time
16,543679,225795,connect,ended,64.0,540663.0,540.0,connect,60.0,Late
17,543768,374169,connect,canceled,,543010.0,210.0,connect,42.0,Late
18,543808,369230,mobile,ended,75.0,536315.0,60.0,mobile,-191.0,On time
19,546160,352528,connect,canceled,,546578.0,630.0,connect,-536.0,On time
20,546477,383309,mobile,ended,16.0,548486.0,660.0,mobile,-3.0,On time
21,547188,231676,mobile,ended,266.0,535868.0,30.0,mobile,16.0,Late
22,548912,411521,mobile,ended,225.0,553683.0,60.0,mobile,42.0,Late
23,550248,382901,mobile,ended,-127.0,545782.0,60.0,mobile,-9.0,On time
24,550723,380886,mobile,ended,,545855.0,120.0,mobile,74.0,Late
25,551069,359880,connect,ended,-22.0,549192.0,180.0,connect,45.0,Late
26,552330,384657,connect,ended,23.0,554800.0,0.0,connect,-672.0,On time
27,552342,376619,mobile,ended,-965.0,547312.0,0.0,mobile,-77.0,On time
28,552425,385625,connect,ended,-102.0,550476.0,30.0,connect,-236.0,On time
29,553367,385783,mobile,ended,24.0,519328.0,150.0,mobile,-4.0,On time
30,554695,402993,mobile,ended,17.0,560722.0,720.0,mobile,-33.0,On time
31,557674,375915,mobile,ended,15.0,550183.0,480.0,mobile,-1333.0,On time
32,558088,245154,connect,ended,-40.0,566170.0,180.0,connect,-2.0,On time
33,558250,375126,connect,ended,-4.0,549813.0,600.0,connect,-58.0,On time
34,558525,297962,connect,ended,-256.0,555341.0,30.0,connect,-24.0,On time
35,559428,289720,connect,ended,-16.0,520878.0,90.0,connect,-42.0,On time
36,559435,281955,mobile,ended,18.0,553797.0,60.0,mobile,-9.0,On time
37,559781,408776,mobile,ended,44.0,540868.0,0.0,mobile,26.0,Late
38,561368,249274,connect,ended,-3.0,558711.0,30.0,connect,10.0,Late
39,561408,310444,connect,ended,-54.0,545475.0,360.0,connect,54.0,Late
40,561450,192179,connect,ended,7.0,541144.0,540.0,connect,46.0,Late
41,563552,241021,connect,ended,25.0,567278.0,60.0,connect,-425.0,On time
42,564045,381123,mobile,ended,99.0,554558.0,660.0,mobile,-13.0,On time
43,564414,195888,mobile,ended,20.0,564484.0,180.0,mobile,-347.0,On time
44,564500,382884,mobile,ended,69.0,555024.0,420.0,mobile,63.0,Late
45,564627,341431,mobile,canceled,,552005.0,150.0,mobile,-88.0,On time
46,520147,392147,mobile,ended,1.0,536236.0,390.0,mobile,3.0,Late
47,524487,380866,mobile,ended,-15.0,545830.0,120.0,mobile,58.0,Late
48,529239,354515,mobile,ended,10.0,565896.0,360.0,mobile,-405.0,On time
49,566661,390467,connect,ended,-651.0,569297.0,570.0,connect,-451.0,On time
50,567120,415953,mobile,ended,27.0,567178.0,150.0,mobile,145.0,Late
51,567278,241021,connect,ended,-425.0,563925.0,240.0,connect,-31.0,On time
52,567636,376840,connect,ended,101.0,564959.0,0.0,connect,-2.0,On time
53,568657,317378,connect,canceled,,566412.0,210.0,connect,-129.0,On time
54,568817,314605,mobile,ended,43.0,565775.0,360.0,mobile,8.0,Late
55,569498,402528,connect,ended,-173.0,562527.0,630.0,connect,-203.0,On time
56,570350,365926,connect,ended,-55.0,570337.0,60.0,connect,-37.0,On time
57,570819,353425,connect,ended,-17.0,573393.0,120.0,connect,-551.0,On time
58,516550,377700,mobile,canceled,,545076.0,720.0,mobile,-35.0,On time
59,522507,390927,connect,ended,183.0,523328.0,510.0,connect,-133.0,On time
60,527981,358978,connect,ended,-60.0,541898.0,210.0,connect,-45.0,On time
61,529128,382700,mobile,ended,6.0,506728.0,0.0,mobile,-67.0,On time
62,529233,399528,connect,ended,-53.0,529252.0,480.0,connect,-104.0,On time
63,573034,227100,mobile,ended,4.0,569554.0,120.0,mobile,-15.0,On time
64,574568,301512,mobile,ended,110.0,572909.0,0.0,mobile,13.0,Late
65,574868,371387,mobile,ended,-129.0,571864.0,720.0,mobile,-232.0,On time
66,521865,401475,connect,ended,113.0,514932.0,540.0,connect,36.0,Late
67,533364,344091,mobile,ended,31.0,536325.0,180.0,mobile,-23.0,On time
68,535519,353425,connect,ended,-166.0,533413.0,0.0,connect,4.0,Late
69,537441,408821,mobile,ended,25.0,541519.0,90.0,mobile,95.0,Late
70,527199,388767,mobile,ended,-79.0,513582.0,180.0,mobile,28.0,Late
71,536969,384479,mobile,ended,-29.0,539733.0,600.0,mobile,73.0,Late
72,537215,313048,mobile,ended,-13.0,532312.0,0.0,mobile,-115.0,On time
73,538136,175289,connect,ended,6.0,547208.0,570.0,connect,5.0,Late
74,527226,321582,mobile,ended,97.0,536220.0,270.0,mobile,-10.0,On time
75,528088,383110,connect,canceled,,546057.0,150.0,connect,-86.0,On time
76,529301,320824,connect,ended,-308.0,551094.0,540.0,connect,-43.0,On time
77,537841,265664,connect,ended,186.0,536761.0,240.0,connect,-3.0,On time
78,538906,334190,connect,canceled,,556215.0,630.0,connect,77.0,Late
79,539618,297119,mobile,ended,101.0,538807.0,30.0,mobile,7.0,Late
80,540222,360474,connect,ended,71.0,539404.0,180.0,connect,-16.0,On time
81,540924,374809,connect,ended,2.0,547311.0,240.0,connect,7.0,Late
82,540942,325695,mobile,ended,2.0,536685.0,600.0,mobile,-79.0,On time
83,541535,385642,mobile,ended,-21.0,543878.0,630.0,mobile,187.0,Late
84,542320,377924,mobile,canceled,,541053.0,120.0,mobile,-126.0,On time
85,542401,410393,mobile,ended,7.0,541971.0,180.0,mobile,137.0,Late
86,542519,356106,connect,ended,27.0,545322.0,270.0,connect,-55.0,On time
87,543625,366071,mobile,ended,2.0,538192.0,720.0,mobile,-64.0,On time
88,544473,378931,mobile,ended,-4.0,536978.0,60.0,mobile,271.0,Late
89,539328,333407,mobile,ended,-107.0,540590.0,90.0,mobile,-57.0,On time
90,539760,216148,connect,ended,194.0,537416.0,0.0,connect,-12.0,On time
91,540108,392813,mobile,ended,840.0,540368.0,120.0,mobile,102.0,Late
92,543010,374169,connect,ended,42.0,536789.0,120.0,connect,-188.0,On time
93,543108,376574,mobile,ended,23.0,514474.0,0.0,mobile,81.0,Late
94,543513,404130,connect,ended,-82.0,541766.0,0.0,connect,-581.0,On time
95,543822,362101,mobile,ended,-7.0,511338.0,30.0,mobile,-63.0,On time
96,543866,406999,mobile,ended,14.0,541317.0,150.0,mobile,-48.0,On time
97,544792,214635,connect,ended,40.0,545831.0,90.0,connect,11.0,Late
98,545204,409750,mobile,ended,-50.0,544363.0,660.0,mobile,-81.0,On time
99,539915,314455,mobile,canceled,,533006.0,180.0,mobile,,On time
100,539987,383110,connect,ended,76.0,528385.0,480.0,connect,-11.0,On time
101,540747,214635,connect,ended,-972.0,546332.0,60.0,connect,31.0,Late
102,540885,294883,mobile,ended,18.0,542526.0,0.0,mobile,0.0,On time
103,540892,402677,mobile,ended,205.0,540131.0,60.0,mobile,25.0,Late
104,541445,385629,connect,ended,-221.0,544389.0,480.0,connect,23.0,Late
105,541756,229646,mobile,ended,205.0,528516.0,60.0,mobile,13.0,Late
106,542399,400945,mobile,ended,-144.0,535665.0,60.0,mobile,-51.0,On time
107,543177,212965,connect,ended,,542904.0,240.0,connect,-21.0,On time
108,543359,380813,mobile,ended,594.0,537074.0,0.0,mobile,-1.0,On time
109,544373,344254,connect,ended,-77.0,549312.0,690.0,connect,-264.0,On time
110,545152,392479,mobile,ended,-48.0,539624.0,510.0,mobile,,On time
111,545177,390509,connect,ended,72.0,542725.0,720.0,connect,-52.0,On time
112,546406,310518,mobile,ended,-8.0,545465.0,330.0,mobile,-51.0,On time
113,526111,377781,mobile,ended,-2.0,539387.0,660.0,mobile,22.0,Late
114,533570,271621,mobile,canceled,,561375.0,120.0,mobile,25.0,Late
115,535030,407334,mobile,ended,69.0,537148.0,60.0,mobile,37.0,Late
116,536022,383329,mobile,ended,14.0,539569.0,120.0,mobile,-4.0,On time
117,536374,308579,mobile,ended,-59.0,537187.0,120.0,mobile,109.0,Late
118,536722,387431,mobile,canceled,,536764.0,180.0,mobile,58.0,Late
119,538330,379984,mobile,ended,31.0,532790.0,0.0,mobile,-9.0,On time
120,539625,337217,mobile,ended,-95.0,537192.0,270.0,mobile,-253.0,On time
121,535749,403430,mobile,ended,-74.0,536548.0,0.0,mobile,,On time
122,539151,282893,mobile,canceled,,548646.0,30.0,mobile,201.0,Late
123,539370,402235,mobile,ended,-105.0,542031.0,120.0,mobile,-32.0,On time
124,546948,402528,connect,canceled,,556249.0,330.0,connect,-24.0,On time
125,518569,277669,mobile,ended,14.0,523594.0,480.0,mobile,-56.0,On time
126,528879,307983,connect,canceled,,537437.0,570.0,connect,-168.0,On time
127,547062,396552,mobile,ended,27.0,513104.0,90.0,mobile,23.0,Late
128,547655,375834,mobile,ended,89.0,548169.0,0.0,mobile,5.0,Late
129,548863,409344,mobile,ended,7.0,547160.0,300.0,mobile,1.0,Late
130,548864,396250,mobile,ended,527.0,550060.0,120.0,mobile,123.0,Late
131,549128,367632,connect,canceled,,545710.0,0.0,connect,-7.0,On time
132,549460,345080,connect,canceled,,550757.0,720.0,connect,-55.0,On time
133,550095,298757,connect,ended,-14.0,548361.0,630.0,connect,-36.0,On time
134,550504,405611,connect,ended,59.0,562977.0,630.0,connect,210.0,Late
135,550564,333910,mobile,ended,-9.0,542509.0,120.0,mobile,30.0,Late
136,550832,358082,connect,ended,34.0,549771.0,90.0,connect,-97.0,On time
137,540784,310576,connect,ended,54.0,536453.0,0.0,connect,-36.0,On time
138,541926,409589,mobile,ended,4.0,538736.0,150.0,mobile,52.0,Late
139,545532,387939,connect,ended,7.0,546352.0,300.0,mobile,91.0,Late
140,548933,355788,mobile,ended,-182.0,549479.0,720.0,mobile,60.0,Late
141,549385,311265,mobile,ended,,548736.0,120.0,mobile,-66.0,On time
142,549467,372779,mobile,ended,-62.0,547247.0,240.0,mobile,2.0,Late
143,549471,334190,connect,ended,-89.0,554043.0,630.0,connect,15.0,Late
144,551707,404424,mobile,ended,105.0,550671.0,0.0,mobile,105.0,Late
145,548814,338940,mobile,ended,11.0,531952.0,450.0,mobile,320.0,Late
146,549917,389958,mobile,ended,9.0,557743.0,720.0,mobile,45.0,Late
147,551686,383110,connect,ended,-11.0,547672.0,150.0,connect,7.0,Late
148,552756,374684,mobile,ended,-56.0,547550.0,600.0,mobile,-63.0,On time
149,553139,297851,mobile,canceled,,547650.0,240.0,mobile,410.0,Late
150,553859,402832,mobile,ended,,536133.0,0.0,mobile,,On time
151,552002,338940,mobile,ended,,549387.0,480.0,mobile,,On time
152,552049,404192,mobile,ended,1392.0,551936.0,150.0,mobile,925.0,Late
153,552230,338940,mobile,ended,233.0,513740.0,30.0,mobile,83.0,Late
154,553101,389521,mobile,ended,,565036.0,390.0,mobile,,On time
155,553939,402528,connect,ended,-99.0,558730.0,0.0,connect,6.0,Late
156,554170,402209,mobile,ended,-125.0,564541.0,390.0,mobile,102.0,Late
157,554505,402562,connect,ended,-47.0,554934.0,0.0,connect,12.0,Late
158,554791,382734,mobile,ended,-54.0,554944.0,720.0,mobile,37.0,Late
159,555087,341105,mobile,ended,-152.0,541340.0,600.0,mobile,-79.0,On time
160,555105,401281,connect,canceled,,549535.0,420.0,connect,-68.0,On time
161,555116,339607,mobile,ended,-8.0,553008.0,720.0,mobile,64.0,Late
162,555821,326578,mobile,ended,1143.0,558583.0,0.0,mobile,3.0,Late
163,556870,391519,connect,ended,,555600.0,180.0,connect,-95.0,On time
164,557318,334190,connect,ended,158.0,556215.0,660.0,connect,77.0,Late
165,558448,383110,connect,ended,64.0,554348.0,150.0,connect,-20.0,On time
166,559037,349171,connect,canceled,,552392.0,0.0,connect,46.0,Late
167,559280,405938,mobile,canceled,,561282.0,60.0,mobile,-40.0,On time
168,559430,357530,connect,ended,-7.0,558258.0,0.0,connect,2.0,Late
169,521076,380708,connect,ended,103.0,539450.0,210.0,connect,194.0,Late
170,531247,392368,connect,ended,-32.0,550614.0,60.0,connect,27.0,Late
171,538564,393185,mobile,ended,-36.0,531229.0,0.0,mobile,-71.0,On time
172,539838,295415,mobile,ended,2.0,541223.0,390.0,mobile,158.0,Late
173,540785,403962,mobile,canceled,,533619.0,120.0,mobile,,On time
174,541281,397046,mobile,ended,14.0,537194.0,210.0,mobile,189.0,Late
175,541964,356106,connect,ended,-9.0,543577.0,0.0,connect,-13.0,On time
176,542464,320824,connect,canceled,,554117.0,450.0,connect,-1084.0,On time
177,542781,309723,mobile,ended,297.0,541286.0,30.0,mobile,31.0,Late
178,543322,380647,connect,ended,,540701.0,630.0,connect,-110.0,On time
179,543745,359045,connect,canceled,,521852.0,150.0,connect,650.0,Late
180,543959,330013,mobile,canceled,,540896.0,540.0,mobile,-173.0,On time
181,544363,409750,mobile,ended,-81.0,539021.0,120.0,mobile,-100.0,On time
182,544317,361564,mobile,ended,-8.0,530202.0,120.0,mobile,21.0,Late
183,545980,396009,connect,ended,1.0,549819.0,60.0,connect,-425.0,On time
184,546387,352528,connect,canceled,,546578.0,600.0,connect,-536.0,On time
185,546792,230201,connect,ended,-32.0,546832.0,0.0,connect,-8.0,On time
186,546893,385629,connect,ended,-169.0,541445.0,0.0,connect,-221.0,On time
187,546955,398802,mobile,ended,25.0,543655.0,360.0,mobile,73.0,Late
188,547368,381754,mobile,ended,,547555.0,270.0,mobile,44.0,Late
189,534856,319886,connect,ended,-40.0,556396.0,0.0,connect,-22.0,On time
190,535326,377509,mobile,ended,-6.0,539365.0,60.0,mobile,28.0,Late
191,536107,385721,connect,ended,62.0,525106.0,570.0,connect,-439.0,On time
192,557368,375553,mobile,ended,11.0,549518.0,720.0,mobile,-86.0,On time
193,557835,403558,mobile,ended,,554038.0,0.0,mobile,45.0,Late
194,557878,386786,mobile,ended,5.0,553306.0,360.0,mobile,18.0,Late
195,558634,380019,mobile,ended,183.0,546644.0,420.0,mobile,84.0,Late
196,559213,290109,mobile,ended,-25.0,565976.0,600.0,mobile,-166.0,On time
197,559756,405923,mobile,ended,-27.0,566173.0,120.0,mobile,-933.0,On time
198,559922,338940,mobile,ended,,556330.0,180.0,mobile,-68.0,On time
199,564693,408680,mobile,ended,-23.0,553639.0,0.0,mobile,37.0,Late
200,538224,340014,connect,canceled,,534999.0,180.0,connect,346.0,Late
201,539298,356407,mobile,ended,0.0,539220.0,30.0,mobile,1.0,Late
202,539385,355817,mobile,ended,111.0,535816.0,0.0,mobile,209.0,Late
203,539733,384479,mobile,ended,73.0,526536.0,660.0,mobile,-17.0,On time
204,540372,385721,connect,ended,48.0,516961.0,0.0,connect,-32.0,On time
205,541493,285241,connect,ended,226.0,562771.0,540.0,connect,35.0,Late
206,541582,334190,connect,canceled,,539414.0,60.0,connect,-286.0,On time
207,551242,406995,mobile,ended,132.0,537861.0,540.0,mobile,38.0,Late
208,551310,319886,connect,ended,-636.0,565483.0,510.0,connect,-115.0,On time
209,551372,261576,mobile,canceled,,547240.0,210.0,mobile,550.0,Late
210,551958,403265,connect,canceled,,551363.0,0.0,mobile,,On time
211,552168,412021,mobile,ended,-8.0,553299.0,360.0,mobile,13.0,Late
212,559883,364783,mobile,ended,49.0,555469.0,660.0,mobile,616.0,Late
213,560696,399528,connect,ended,-865.0,526657.0,600.0,connect,-181.0,On time
214,524276,374486,mobile,ended,50.0,541215.0,510.0,mobile,47.0,Late
215,528872,395598,mobile,ended,-8.0,548852.0,210.0,mobile,-101.0,On time
216,532575,365926,connect,canceled,,537243.0,360.0,connect,242.0,Late
217,533142,310553,connect,ended,,545223.0,360.0,connect,-45.0,On time
218,561125,195977,connect,ended,-110.0,565777.0,30.0,connect,-2.0,On time
219,562027,379931,mobile,ended,29.0,557945.0,30.0,mobile,-67.0,On time
220,565610,385073,mobile,ended,-18.0,555340.0,120.0,mobile,-6.0,On time
221,566508,307439,mobile,ended,319.0,559522.0,90.0,mobile,63.0,Late
222,566923,346519,mobile,ended,-43.0,563977.0,360.0,mobile,23.0,Late
223,567517,358103,mobile,ended,5.0,561286.0,0.0,mobile,10.0,Late
224,568976,375834,mobile,ended,91.0,566493.0,60.0,mobile,-32.0,On time
225,505560,320824,connect,ended,-137.0,532695.0,120.0,connect,0.0,On time
226,510586,393908,mobile,ended,0.0,525150.0,300.0,mobile,49.0,Late
227,523250,364907,connect,ended,-16.0,549567.0,30.0,connect,6.0,Late
228,533798,404688,mobile,ended,-27.0,524948.0,270.0,mobile,8.0,Late
229,563443,342699,connect,ended,-1.0,566561.0,570.0,connect,-13.0,On time
230,564518,389104,mobile,ended,7.0,546382.0,30.0,mobile,-35.0,On time
231,565759,409863,mobile,ended,266.0,564788.0,30.0,mobile,-126.0,On time
232,518368,368132,mobile,ended,-77.0,535618.0,720.0,mobile,-40.0,On time
233,519493,389219,mobile,ended,19.0,515851.0,120.0,mobile,-5.0,On time
234,520878,289720,connect,ended,-42.0,540741.0,120.0,connect,4.0,Late
235,521403,316678,connect,ended,-31.0,558030.0,60.0,connect,-158.0,On time
236,530724,397728,mobile,ended,5.0,572331.0,270.0,mobile,49.0,Late
237,521969,354493,mobile,ended,-54.0,518353.0,210.0,mobile,17.0,Late
238,531952,338940,mobile,ended,320.0,542671.0,0.0,mobile,6.0,Late
239,533904,228703,connect,ended,-21.0,519407.0,330.0,connect,-1061.0,On time
240,535690,313432,mobile,ended,84.0,539109.0,60.0,mobile,58.0,Late
241,535914,265239,connect,ended,44.0,538830.0,120.0,connect,34.0,Late
242,536610,328866,mobile,ended,-58.0,549011.0,0.0,mobile,-47.0,On time
243,537518,350149,mobile,ended,267.0,538529.0,60.0,mobile,86.0,Late
244,552949,352528,connect,ended,-119.0,546489.0,270.0,connect,-533.0,On time
245,553294,394380,mobile,ended,-113.0,540105.0,720.0,mobile,8.0,Late
246,554062,394024,mobile,ended,-48.0,562173.0,0.0,mobile,73.0,Late
247,554280,401475,connect,ended,39.0,553682.0,450.0,connect,37.0,Late
248,542971,314456,connect,ended,-26.0,533380.0,690.0,connect,-167.0,On time
249,543277,265239,connect,ended,-63.0,535914.0,360.0,connect,44.0,Late
250,543283,314897,mobile,ended,-56.0,540735.0,720.0,mobile,-14.0,On time
251,543582,347660,connect,ended,-712.0,539424.0,420.0,connect,-117.0,On time
252,543877,294189,mobile,ended,,512773.0,360.0,mobile,136.0,Late
253,544819,401470,mobile,ended,39.0,543823.0,570.0,mobile,612.0,Late
254,545022,363918,mobile,ended,489.0,545032.0,60.0,mobile,-549.0,On time
255,554942,382444,mobile,ended,-11.0,563834.0,240.0,mobile,-2.0,On time
256,555503,346305,mobile,ended,-17.0,537219.0,180.0,mobile,-185.0,On time
257,556401,339138,connect,ended,62.0,565263.0,0.0,connect,-119.0,On time
258,557023,302561,connect,ended,-25.0,558162.0,60.0,connect,-105.0,On time
259,558403,380407,mobile,ended,4.0,547147.0,0.0,mobile,-240.0,On time
260,559450,366199,connect,ended,-24.0,547522.0,120.0,connect,-1172.0,On time
261,559963,331900,mobile,ended,66.0,559063.0,30.0,mobile,63.0,Late
262,560479,384567,connect,ended,32.0,559510.0,90.0,connect,-35.0,On time
263,560548,351024,mobile,ended,6.0,508535.0,90.0,mobile,102.0,Late
264,561744,413333,mobile,ended,-3.0,564275.0,600.0,mobile,-235.0,On time
265,569053,393982,mobile,ended,129.0,563562.0,630.0,mobile,21.0,Late
266,569211,348551,mobile,ended,115.0,558223.0,330.0,mobile,251.0,Late
267,569313,367919,connect,ended,384.0,545720.0,0.0,connect,8.0,Late
268,569366,364783,mobile,canceled,,563995.0,0.0,mobile,,On time
269,570922,365926,connect,ended,-47.0,573294.0,510.0,connect,9.0,Late
270,572521,347208,connect,ended,-875.0,571139.0,180.0,connect,-90.0,On time
271,572859,404128,connect,ended,725.0,571634.0,180.0,connect,12.0,Late
272,573135,396755,mobile,canceled,,547901.0,90.0,mobile,1.0,Late
273,506161,369881,connect,ended,6.0,549345.0,30.0,connect,22.0,Late
274,516737,288953,mobile,ended,-868.0,517435.0,30.0,mobile,-113.0,On time
275,521258,371933,mobile,ended,-197.0,555541.0,180.0,mobile,19.0,Late
276,526536,384479,mobile,ended,-17.0,538761.0,690.0,mobile,98.0,Late
277,533317,381029,mobile,ended,1.0,539720.0,90.0,mobile,-534.0,On time
278,562717,402083,connect,ended,493.0,561928.0,360.0,connect,154.0,Late
279,548050,300505,connect,ended,-538.0,541486.0,0.0,connect,12.0,Late
280,548388,297511,mobile,ended,160.0,546459.0,420.0,mobile,12968.0,Late
281,548718,399575,connect,ended,73.0,558387.0,630.0,connect,81.0,Late
282,549001,394380,mobile,canceled,,545839.0,660.0,mobile,28.0,Late
283,549270,405622,mobile,ended,21.0,549855.0,450.0,mobile,24.0,Late
284,550250,403153,mobile,ended,-102.0,547495.0,630.0,mobile,393.0,Late
285,550392,288953,mobile,ended,-23.0,547476.0,150.0,mobile,2.0,Late
286,550830,374298,connect,ended,-200.0,550317.0,90.0,connect,11.0,Late
287,563362,192643,mobile,ended,,562736.0,270.0,mobile,,On time
288,563387,366164,connect,ended,-146.0,536892.0,360.0,connect,17.0,Late
289,563572,264457,mobile,ended,92.0,566229.0,240.0,mobile,242.0,Late
290,563721,413181,mobile,ended,2.0,560542.0,150.0,mobile,4.0,Late
291,564039,356106,connect,ended,,563781.0,0.0,connect,90.0,Late
292,564819,394928,connect,ended,-126.0,567186.0,540.0,connect,2.0,Late
293,566398,241021,connect,ended,-288.0,568399.0,0.0,connect,-57.0,On time
294,567288,386259,connect,ended,-86.0,559685.0,180.0,connect,-217.0,On time
295,567968,223850,mobile,ended,-6.0,561253.0,210.0,mobile,83.0,Late
296,568105,351546,connect,canceled,,564144.0,120.0,connect,210.0,Late
297,568141,224728,mobile,ended,37.0,567789.0,30.0,mobile,-130.0,On time
298,568287,410255,connect,ended,,567264.0,30.0,connect,183.0,Late
299,568439,368432,mobile,ended,-25.0,560404.0,90.0,mobile,-66.0,On time
300,568967,364907,connect,ended,37.0,555169.0,60.0,mobile,,On time
301,569297,390467,connect,ended,-451.0,566704.0,150.0,connect,,On time
302,569683,310444,connect,ended,77.0,565569.0,450.0,connect,-110.0,On time
303,570039,363377,mobile,ended,17.0,562077.0,180.0,mobile,100.0,Late
304,522151,259952,mobile,ended,-97.0,550409.0,0.0,mobile,26.0,Late
305,522860,385774,mobile,ended,,543476.0,60.0,mobile,63.0,Late
306,527468,216148,connect,ended,-143.0,542805.0,690.0,connect,77.0,Late
307,531610,403239,mobile,ended,39.0,522490.0,60.0,mobile,,On time
308,538181,397333,mobile,ended,704.0,540525.0,0.0,mobile,-11.0,On time
309,538584,406994,mobile,ended,9.0,533472.0,330.0,mobile,108.0,Late
310,532113,365926,connect,canceled,,537243.0,300.0,connect,242.0,Late
311,536185,394555,connect,ended,87.0,538270.0,690.0,connect,-43.0,On time
312,532141,377670,connect,ended,-10.0,552933.0,150.0,connect,-145.0,On time
313,534768,287544,mobile,ended,164.0,531476.0,120.0,mobile,-5.0,On time
314,572248,195977,connect,canceled,,569301.0,180.0,connect,62.0,Late
315,573479,402209,mobile,ended,-28.0,554170.0,690.0,mobile,-125.0,On time
316,573546,390467,connect,ended,-7.0,572236.0,60.0,connect,-88.0,On time
317,537290,340112,mobile,ended,83.0,539219.0,300.0,mobile,,On time
318,537598,338935,mobile,ended,188.0,537023.0,60.0,mobile,78.0,Late
319,539674,344254,connect,ended,125.0,541533.0,60.0,connect,-150.0,On time
320,540722,321069,mobile,ended,224.0,512562.0,360.0,mobile,104.0,Late
321,538160,216701,mobile,ended,-21.0,524146.0,90.0,mobile,155.0,Late
322,540583,194340,connect,ended,-133.0,541969.0,30.0,connect,43.0,Late
323,540952,389785,connect,ended,-295.0,527270.0,540.0,connect,3.0,Late
324,541826,404130,connect,ended,97.0,543513.0,30.0,connect,-82.0,On time
325,543124,363658,mobile,ended,146.0,542107.0,180.0,mobile,-16.0,On time
326,544337,311923,connect,ended,21.0,563869.0,510.0,connect,-43.0,On time
327,544376,373233,mobile,ended,121.0,544861.0,60.0,mobile,17.0,Late
328,566060,394656,connect,ended,5.0,564793.0,240.0,connect,54.0,Late
329,552250,409539,mobile,ended,100.0,560505.0,600.0,mobile,6.0,Late
330,552544,341648,mobile,ended,-545.0,557072.0,330.0,mobile,13.0,Late
331,553553,408883,mobile,ended,8.0,564585.0,0.0,mobile,17.0,Late
332,557183,410939,connect,canceled,,565171.0,0.0,connect,-15.0,On time
333,538211,280805,connect,ended,-195.0,530261.0,60.0,connect,28.0,Late
334,539300,351319,mobile,ended,-77.0,535020.0,0.0,mobile,28.0,Late
335,540199,312078,connect,ended,-19.0,538207.0,0.0,connect,-128.0,On time
336,541143,387753,connect,ended,-82.0,539236.0,510.0,connect,-261.0,On time
337,541640,391338,mobile,ended,-28.0,534025.0,60.0,mobile,-2.0,On time
338,542801,345865,connect,ended,-32.0,537406.0,90.0,connect,-18.0,On time
339,542830,328900,connect,ended,265.0,508109.0,0.0,connect,-151.0,On time
340,543115,381914,mobile,ended,7.0,541395.0,300.0,mobile,61.0,Late
341,543401,215979,mobile,ended,13.0,542150.0,210.0,mobile,12.0,Late
342,543559,392241,connect,ended,42.0,538768.0,120.0,connect,271.0,Late
343,544566,355444,connect,ended,-39.0,541239.0,150.0,connect,33.0,Late
344,544979,392479,mobile,ended,183.0,547804.0,120.0,mobile,-958.0,On time
345,544947,392368,connect,ended,-42.0,553290.0,720.0,connect,-23.0,On time
346,545207,407411,mobile,ended,-89.0,532724.0,570.0,mobile,16.0,Late
347,545618,305525,connect,ended,43.0,543394.0,570.0,connect,-12.0,On time
348,546313,404476,mobile,ended,,540360.0,210.0,mobile,,On time
349,546532,407632,mobile,ended,6.0,546199.0,720.0,mobile,-66.0,On time
350,546561,346755,connect,canceled,,569802.0,270.0,connect,92.0,Late
351,546930,316449,mobile,canceled,,551866.0,0.0,mobile,153.0,Late
352,547130,411325,mobile,ended,22.0,545629.0,0.0,mobile,81.0,Late
353,547311,374809,connect,ended,7.0,539330.0,90.0,connect,20.0,Late
354,548957,382444,mobile,canceled,,541126.0,240.0,mobile,72.0,Late
355,549535,401281,connect,ended,-68.0,530729.0,690.0,connect,-4.0,On time
356,550277,375128,connect,ended,-28.0,549044.0,240.0,connect,41.0,Late
357,550566,373889,mobile,ended,70.0,542811.0,120.0,mobile,-32.0,On time
358,550654,357007,mobile,ended,30.0,508605.0,30.0,mobile,-43.0,On time
359,551160,383949,mobile,ended,-52.0,545467.0,90.0,mobile,50.0,Late
360,551987,341840,mobile,ended,68.0,529556.0,150.0,mobile,-580.0,On time
